date,observation_type,total_absolute_weight_deviation,maximum_asset_weight_deviation,cash_residual,materially_off_target,intended_positions,actual_positions
2018-07-31,monthly_review,0.02793026,0.01396513,0.00286934,False,513500.SS:0.1429;513100.SS:0.1429;511010.SS:0.7143,513500.SS:0.1484;513100.SS:0.1484;511010.SS:0.7003
2018-08-01,execution,0.00077245,0.00038622,0.00013442,False,513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;513030.SS:0.1429;511010.SS:0.4286,513500.SS:0.1429;513100.SS:0.1430;159920.SZ:0.1429;513030.SS:0.1429;511010.SS:0.4282
2018-08-31,monthly_review,0.02197905,0.00623754,0.00013386,False,513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;513030.SS:0.1429;511010.SS:0.4286,513500.SS:0.1475;513100.SS:0.1491;159920.SZ:0.1400;513030.SS:0.1379;511010.SS:0.4255
2018-09-03,execution,0.01636259,0.00814568,0.00808626,False,513500.SS:0.1429;513100.SS:0.1429;511010.SS:0.7143,513500.SS:0.1430;513100.SS:0.1428;511010.SS:0.7061
2018-09-28,monthly_review,0.01828581,0.00902678,0.00804649,False,513500.SS:0.1429;513100.SS:0.1429;511010.SS:0.7143,513500.SS:0.1440;513100.SS:0.1427;511010.SS:0.7053
2018-10-31,monthly_review,0.03422068,0.01139825,0.00820938,False,513500.SS:0.1429;513100.SS:0.1429;511010.SS:0.7143,513500.SS:0.1371;513100.SS:0.1315;511010.SS:0.7232
2018-11-01,execution,0.00194932,0.00093346,0.00081213,False,513500.SS:0.1429;513100.SS:0.1429;518880.SS:0.1429;511010.SS:0.5714,513500.SS:0.1429;513100.SS:0.1428;518880.SS:0.1430;511010.SS:0.5705
2018-11-30,monthly_review,0.00391209,0.00153440,0.00081041,False,513500.SS:0.1429;513100.SS:0.1429;518880.SS:0.1429;511010.SS:0.5714,513500.SS:0.1440;513100.SS:0.1413;518880.SS:0.1428;511010.SS:0.5711
2018-12-28,monthly_review,0.05156265,0.01784493,0.00082302,True,513500.SS:0.1429;513100.SS:0.1429;518880.SS:0.1429;511010.SS:0.5714,513500.SS:0.1308;513100.SS:0.1291;518880.SS:0.1500;511010.SS:0.5893
2019-01-02,execution,0.00189387,0.00094694,0.00093107,False,518880.SS:0.1429;511010.SS:0.8571,518880.SS:0.1429;511010.SS:0.8562
2019-01-31,monthly_review,0.00185589,0.00046460,0.00092795,False,518880.SS:0.1429;511010.SS:0.8571,518880.SS:0.1424;511010.SS:0.8567
2019-02-01,execution,0.00853366,0.00426683,0.00006681,False,159920.SZ:0.1429;518880.SS:0.1429;511010.SS:0.7143,159920.SZ:0.1386;518880.SS:0.1430;511010.SS:0.7184
2019-02-28,monthly_review,0.00434531,0.00210580,0.00006685,False,159920.SZ:0.1429;518880.SS:0.1429;511010.SS:0.7143,159920.SZ:0.1414;518880.SS:0.1421;511010.SS:0.7164
2019-03-01,execution,0.00207299,0.00075800,0.00005064,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;159920.SZ:0.1429;518880.SS:0.1429;511010.SS:0.2857,510300.SS:0.1431;510500.SS:0.1432;513500.SS:0.1430;159920.SZ:0.1430;518880.SS:0.1426;511010.SS:0.2850
2019-03-29,monthly_review,0.02589339,0.01063113,0.00004960,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;159920.SZ:0.1429;518880.SS:0.1429;511010.SS:0.2857,510300.SS:0.1451;510500.SS:0.1535;513500.SS:0.1416;159920.SZ:0.1418;518880.SS:0.1378;511010.SS:0.2802
2019-04-01,execution,0.00129299,0.00039064,0.00021197,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;518880.SS:0.1429;511010.SS:0.1429,510300.SS:0.1428;510500.SS:0.1430;513500.SS:0.1429;513100.SS:0.1430;159920.SZ:0.1430;518880.SS:0.1425;511010.SS:0.1427
2019-04-30,monthly_review,0.03577234,0.01197883,0.00021134,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;518880.SS:0.1429;511010.SS:0.1429,510300.SS:0.1397;510500.SS:0.1309;513500.SS:0.1490;513100.SS:0.1537;159920.SZ:0.1436;518880.SS:0.1415;511010.SS:0.1414
2019-05-06,execution,0.00045861,0.00013193,0.00001168,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;513030.SS:0.1429;518880.SS:0.1429,510300.SS:0.1428;510500.SS:0.1430;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;513030.SS:0.1427;518880.SS:0.1429
2019-05-31,monthly_review,0.02429701,0.00701855,0.00001189,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;513030.SS:0.1429;518880.SS:0.1429,510300.SS:0.1437;510500.SS:0.1458;513500.SS:0.1411;513100.SS:0.1373;159920.SZ:0.1380;513030.SS:0.1442;518880.SS:0.1499
2019-06-03,execution,0.00994952,0.00493246,0.00464934,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;518880.SS:0.1429;511010.SS:0.2857,510300.SS:0.1430;510500.SS:0.1428;513500.SS:0.1429;513100.SS:0.1429;518880.SS:0.1429;511010.SS:0.2808
2019-06-28,monthly_review,0.03637140,0.01551132,0.00446779,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;518880.SS:0.1429;511010.SS:0.2857,510300.SS:0.1457;510500.SS:0.1402;513500.SS:0.1459;513100.SS:0.1471;518880.SS:0.1465;511010.SS:0.2702
2019-07-01,execution,0.00157708,0.00078854,0.00014080,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;513030.SS:0.1429;518880.SS:0.1429,510300.SS:0.1430;510500.SS:0.1431;513500.SS:0.1429;513100.SS:0.1430;159920.SZ:0.1429;513030.SS:0.1429;518880.SS:0.1421
2019-07-31,monthly_review,0.02799302,0.00583102,0.00014131,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;513030.SS:0.1429;518880.SS:0.1429,510300.SS:0.1414;510500.SS:0.1389;513500.SS:0.1461;513100.SS:0.1476;159920.SZ:0.1382;513030.SS:0.1390;518880.SS:0.1487
2019-08-30,monthly_review,0.05477707,0.02129439,0.00014070,True,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;513030.SS:0.1429;518880.SS:0.1429,510300.SS:0.1395;510500.SS:0.1379;513500.SS:0.1453;513100.SS:0.1463;159920.SZ:0.1305;513030.SS:0.1361;518880.SS:0.1642
2019-09-02,execution,0.01708990,0.00852142,0.00819691,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;513030.SS:0.1429;518880.SS:0.1429;511010.SS:0.1429,510300.SS:0.1429;510500.SS:0.1431;513500.SS:0.1429;513100.SS:0.1429;513030.SS:0.1429;518880.SS:0.1428;511010.SS:0.1343
2019-09-30,monthly_review,0.02920839,0.00801010,0.00821073,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;513030.SS:0.1429;518880.SS:0.1429;511010.SS:0.1429,510300.SS:0.1419;510500.SS:0.1411;513500.SS:0.1451;513100.SS:0.1431;513030.SS:0.1468;518880.SS:0.1390;511010.SS:0.1348
2019-10-31,monthly_review,0.04618122,0.01071702,0.00807585,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;513030.SS:0.1429;518880.SS:0.1429;511010.SS:0.1429,510300.SS:0.1423;510500.SS:0.1385;513500.SS:0.1448;513100.SS:0.1465;513030.SS:0.1523;518880.SS:0.1354;511010.SS:0.1321
2019-11-01,execution,0.01040551,0.00520276,0.00492783,False,510300.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;513030.SS:0.1429;518880.SS:0.1429;511010.SS:0.2857,510300.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;513030.SS:0.1429;518880.SS:0.1429;511010.SS:0.2805
2019-11-29,monthly_review,0.03255343,0.00605750,0.00490354,False,510300.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;513030.SS:0.1429;518880.SS:0.1429;511010.SS:0.2857,510300.SS:0.1373;513500.SS:0.1482;513100.SS:0.1489;513030.SS:0.1427;518880.SS:0.1371;511010.SS:0.2809
2019-12-31,monthly_review,0.03524689,0.00907742,0.00692321,False,510300.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;513030.SS:0.1429;518880.SS:0.1429;511010.SS:0.2857,510300.SS:0.1412;513500.SS:0.1465;513100.SS:0.1499;513030.SS:0.1402;518880.SS:0.1386;511010.SS:0.2766
2020-01-02,execution,0.00093501,0.00044257,0.00010497,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;513030.SS:0.1429;518880.SS:0.1429,510300.SS:0.1428;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1430;159920.SZ:0.1429;513030.SS:0.1429;518880.SS:0.1424
2020-01-23,monthly_review,0.02548163,0.01013231,0.00010464,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;513030.SS:0.1429;518880.SS:0.1429,510300.SS:0.1371;510500.SS:0.1424;513500.SS:0.1437;513100.SS:0.1530;159920.SZ:0.1385;513030.SS:0.1407;518880.SS:0.1445
2020-02-28,monthly_review,0.05265221,0.01258538,0.00010657,True,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;513030.SS:0.1429;518880.SS:0.1429,510300.SS:0.1375;510500.SS:0.1474;513500.SS:0.1383;513100.SS:0.1520;159920.SZ:0.1339;513030.SS:0.1354;518880.SS:0.1554
2020-03-02,execution,0.01284538,0.00642269,0.00590093,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;518880.SS:0.1429;511010.SS:0.2857,510300.SS:0.1429;510500.SS:0.1431;513500.SS:0.1430;513100.SS:0.1429;518880.SS:0.1430;511010.SS:0.2793
2020-03-31,monthly_review,0.06842374,0.01616389,0.00630338,True,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;518880.SS:0.1429;511010.SS:0.2857,510300.SS:0.1374;510500.SS:0.1360;513500.SS:0.1302;513100.SS:0.1336;518880.SS:0.1546;511010.SS:0.3019
2020-04-01,execution,0.01874613,0.00937306,0.00921054,False,513100.SS:0.1429;518880.SS:0.1429;511010.SS:0.7143,513100.SS:0.1429;518880.SS:0.1430;511010.SS:0.7049
2020-04-30,monthly_review,0.06263723,0.03131862,0.00871134,True,513100.SS:0.1429;518880.SS:0.1429;511010.SS:0.7143,513100.SS:0.1648;518880.SS:0.1436;511010.SS:0.6830
2020-05-06,execution,0.00361276,0.00172027,0.00171471,False,510300.SS:0.1250;510500.SS:0.1250;513100.SS:0.1250;518880.SS:0.1250;511010.SS:0.5000,510300.SS:0.1249;510500.SS:0.1251;513100.SS:0.1250;518880.SS:0.1250;511010.SS:0.4983
2020-05-29,monthly_review,0.01522951,0.00686040,0.00172831,False,510300.SS:0.1250;510500.SS:0.1250;513100.SS:0.1250;518880.SS:0.1250;511010.SS:0.5000,510300.SS:0.1242;510500.SS:0.1254;513100.SS:0.1254;518880.SS:0.1302;511010.SS:0.4931
2020-06-01,execution,0.00800594,0.00390264,0.00373711,False,510500.SS:0.1250;513500.SS:0.1250;513100.SS:0.1250;513520.SS:0.1250;518880.SS:0.1250;511010.SS:0.3750,510500.SS:0.1250;513500.SS:0.1251;513100.SS:0.1249;513520.SS:0.1250;518880.SS:0.1251;511010.SS:0.3711
2020-06-30,monthly_review,0.02287647,0.00975878,0.00373015,False,510500.SS:0.1250;513500.SS:0.1250;513100.SS:0.1250;513520.SS:0.1250;518880.SS:0.1250;511010.SS:0.3750,510500.SS:0.1317;513500.SS:0.1236;513100.SS:0.1255;513520.SS:0.1247;518880.SS:0.1255;511010.SS:0.3652
2020-07-01,execution,0.00137912,0.00052285,0.00049908,False,510300.SS:0.1250;510500.SS:0.1250;513500.SS:0.1250;513100.SS:0.1250;513520.SS:0.1250;513030.SS:0.1250;518880.SS:0.1250;511010.SS:0.1250,510300.SS:0.1250;510500.SS:0.1248;513500.SS:0.1251;513100.SS:0.1251;513520.SS:0.1250;513030.SS:0.1250;518880.SS:0.1250;511010.SS:0.1245
2020-07-31,monthly_review,0.03459919,0.00792275,0.00047254,False,510300.SS:0.1250;510500.SS:0.1250;513500.SS:0.1250;513100.SS:0.1250;513520.SS:0.1250;513030.SS:0.1250;518880.SS:0.1250;511010.SS:0.1250,510300.SS:0.1316;510500.SS:0.1329;513500.SS:0.1237;513100.SS:0.1226;513520.SS:0.1189;513030.SS:0.1256;518880.SS:0.1267;511010.SS:0.1175
2020-08-31,monthly_review,0.06758228,0.02494494,0.00044774,True,510300.SS:0.1250;510500.SS:0.1250;513500.SS:0.1250;513100.SS:0.1250;513520.SS:0.1250;513030.SS:0.1250;518880.SS:0.1250;511010.SS:0.1250,510300.SS:0.1279;510500.SS:0.1277;513500.SS:0.1277;513100.SS:0.1499;513520.SS:0.1156;513030.SS:0.1231;518880.SS:0.1174;511010.SS:0.1101
2020-09-30,monthly_review,0.04295581,0.01730524,0.00047185,False,510300.SS:0.1250;510500.SS:0.1250;513500.SS:0.1250;513100.SS:0.1250;513520.SS:0.1250;513030.SS:0.1250;518880.SS:0.1250;511010.SS:0.1250,510300.SS:0.1285;510500.SS:0.1252;513500.SS:0.1229;513100.SS:0.1423;513520.SS:0.1221;513030.SS:0.1230;518880.SS:0.1192;511010.SS:0.1163
2020-10-30,monthly_review,0.04723416,0.01119274,0.00048388,False,510300.SS:0.1250;510500.SS:0.1250;513500.SS:0.1250;513100.SS:0.1250;513520.SS:0.1250;513030.SS:0.1250;518880.SS:0.1250;511010.SS:0.1250,510300.SS:0.1349;510500.SS:0.1270;513500.SS:0.1215;513100.SS:0.1362;513520.SS:0.1235;513030.SS:0.1170;518880.SS:0.1199;511010.SS:0.1195
2020-11-02,execution,0.01768905,0.00877974,0.00848961,False,510300.SS:0.1111;510500.SS:0.1111;513100.SS:0.1111;513520.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.3333,510300.SS:0.1113;510500.SS:0.1111;513100.SS:0.1112;513520.SS:0.1112;518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.3246
2020-11-30,monthly_review,0.06217844,0.01851044,0.00826173,True,510300.SS:0.1111;510500.SS:0.1111;513100.SS:0.1111;513520.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.3333,510300.SS:0.1139;510500.SS:0.1115;513100.SS:0.1099;513520.SS:0.1224;518880.SS:0.0998;159980.SZ:0.1195;511010.SS:0.3148
2020-12-01,execution,0.00801648,0.00400824,0.00286067,False,510300.SS:0.1111;510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.1111,510300.SS:0.1114;510500.SS:0.1114;513500.SS:0.1113;513100.SS:0.1112;159920.SZ:0.1112;513520.SS:0.1112;513030.SS:0.1112;159980.SZ:0.1112;511010.SS:0.1071
2020-12-31,monthly_review,0.01863096,0.00491741,0.00281972,False,510300.SS:0.1111;510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.1111,510300.SS:0.1129;510500.SS:0.1091;513500.SS:0.1114;513100.SS:0.1099;159920.SZ:0.1115;513520.SS:0.1120;513030.SS:0.1142;159980.SZ:0.1100;511010.SS:0.1062
2021-01-29,monthly_review,0.02325712,0.00471044,0.00436158,False,510300.SS:0.1111;510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.1111,510300.SS:0.1143;510500.SS:0.1089;513500.SS:0.1110;513100.SS:0.1088;159920.SZ:0.1152;513520.SS:0.1101;513030.SS:0.1103;159980.SZ:0.1107;511010.SS:0.1064
2021-02-26,monthly_review,0.04127481,0.01149055,0.00425950,False,510300.SS:0.1111;510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.1111,510300.SS:0.1112;510500.SS:0.1068;513500.SS:0.1106;513100.SS:0.1043;159920.SZ:0.1154;513520.SS:0.1116;513030.SS:0.1093;159980.SZ:0.1226;511010.SS:0.1040
2021-03-31,monthly_review,0.04910428,0.00666690,0.00426298,False,510300.SS:0.1111;510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.1111,510300.SS:0.1055;510500.SS:0.1052;513500.SS:0.1165;513100.SS:0.1064;159920.SZ:0.1141;513520.SS:0.1095;513030.SS:0.1171;159980.SZ:0.1170;511010.SS:0.1044
2021-04-01,execution,0.01430515,0.00706503,0.00686440,False,510300.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.2222,510300.SS:0.1113;513500.SS:0.1111;513100.SS:0.1112;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.2152
2021-04-30,monthly_review,0.03699350,0.00999877,0.00673214,False,510300.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.2222,510300.SS:0.1095;513500.SS:0.1136;513100.SS:0.1137;159920.SZ:0.1078;513520.SS:0.1076;513030.SS:0.1115;159980.SZ:0.1174;511010.SS:0.2122
2021-05-06,execution,0.00182105,0.00072075,0.00053598,False,510300.SS:0.1111;510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.1111,510300.SS:0.1113;510500.SS:0.1109;513500.SS:0.1112;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1112;159980.SZ:0.1111;511010.SS:0.1104
2021-05-31,monthly_review,0.02107930,0.00551206,0.00053252,False,510300.SS:0.1111;510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.1111,510300.SS:0.1166;510500.SS:0.1147;513500.SS:0.1090;513100.SS:0.1095;159920.SZ:0.1106;513520.SS:0.1060;513030.SS:0.1118;159980.SZ:0.1114;511010.SS:0.1099
2021-06-30,monthly_review,0.02695150,0.00597800,0.00052686,False,510300.SS:0.1111;510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.1111,510300.SS:0.1136;510500.SS:0.1153;513500.SS:0.1114;513100.SS:0.1171;159920.SZ:0.1103;513520.SS:0.1053;513030.SS:0.1103;159980.SZ:0.1068;511010.SS:0.1093
2021-07-30,monthly_review,0.04907235,0.01077295,0.00053411,False,510300.SS:0.1111;510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.1111,510300.SS:0.1068;510500.SS:0.1169;513500.SS:0.1157;513100.SS:0.1205;159920.SZ:0.1003;513520.SS:0.1022;513030.SS:0.1106;159980.SZ:0.1144;511010.SS:0.1120
2021-08-02,execution,0.01603234,0.00781943,0.00787330,False,510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.4444,510500.SS:0.1109;513500.SS:0.1111;513100.SS:0.1112;513030.SS:0.1112;159980.SZ:0.1111;511010.SS:0.4366
2021-08-31,monthly_review,0.03372803,0.01537132,0.00774560,False,510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.4444,510500.SS:0.1153;513500.SS:0.1124;513100.SS:0.1147;513030.SS:0.1109;159980.SZ:0.1098;511010.SS:0.4291
2021-09-30,monthly_review,0.02342810,0.00640224,0.00788758,False,510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.4444,510500.SS:0.1149;513500.SS:0.1105;513100.SS:0.1106;513030.SS:0.1074;159980.SZ:0.1107;511010.SS:0.4380
2021-10-08,execution,0.01293693,0.00622023,0.00630854,False,510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159980.SZ:0.1111;511010.SS:0.5556,510500.SS:0.1109;513500.SS:0.1112;513100.SS:0.1112;159980.SZ:0.1111;511010.SS:0.5493
2021-10-29,monthly_review,0.02559937,0.01063341,0.00628105,False,510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159980.SZ:0.1111;511010.SS:0.5556,510500.SS:0.1095;513500.SS:0.1139;513100.SS:0.1148;159980.SZ:0.1105;511010.SS:0.5449
2021-11-30,monthly_review,0.03255301,0.01417670,0.00619830,False,510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159980.SZ:0.1111;511010.SS:0.5556,510500.SS:0.1115;513500.SS:0.1137;513100.SS:0.1183;159980.SZ:0.1090;511010.SS:0.5414
2021-12-31,monthly_review,0.03495872,0.01747936,0.00611421,False,510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159980.SZ:0.1111;511010.SS:0.5556,510500.SS:0.1115;513500.SS:0.1157;513100.SS:0.1171;159980.SZ:0.1115;511010.SS:0.5381
2022-01-28,monthly_review,0.03781293,0.00814927,0.00631657,False,510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159980.SZ:0.1111;511010.SS:0.5556,510500.SS:0.1030;513500.SS:0.1079;513100.SS:0.1036;159980.SZ:0.1190;511010.SS:0.5602
2022-02-07,execution,0.00960715,0.00480358,0.00478156,False,159980.SZ:0.1111;511010.SS:0.8889,159980.SZ:0.1111;511010.SS:0.8841
2022-02-28,monthly_review,0.01406737,0.00703369,0.00478227,False,159980.SZ:0.1111;511010.SS:0.8889,159980.SZ:0.1134;511010.SS:0.8819
2022-03-01,execution,0.00065702,0.00026863,0.00032851,False,518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.7778,518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.7775
2022-03-31,monthly_review,0.01462444,0.00731222,0.00032507,False,518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.7778,518880.SS:0.1113;159980.SZ:0.1180;511010.SS:0.7705
2022-04-01,execution,0.00221446,0.00107094,0.00003629,False,513500.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.6667,513500.SS:0.1101;518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.6677
2022-04-29,monthly_review,0.00743788,0.00371894,0.00003623,False,513500.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.6667,513500.SS:0.1074;518880.SS:0.1134;159980.SZ:0.1113;511010.SS:0.6679
2022-05-05,execution,0.00991746,0.00492917,0.00489247,False,518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.7778,518880.SS:0.1111;159980.SZ:0.1112;511010.SS:0.7728
2022-05-31,monthly_review,0.00980692,0.00319927,0.00490346,False,518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.7778,518880.SS:0.1099;159980.SZ:0.1079;511010.SS:0.7773
2022-06-30,monthly_review,0.03203761,0.01478366,0.00498007,False,518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.7778,518880.SS:0.1099;159980.SZ:0.0963;511010.SS:0.7888
2022-07-01,execution,0.01327260,0.00663630,0.00657838,False,518880.SS:0.1111;511010.SS:0.8889,518880.SS:0.1112;511010.SS:0.8823
2022-07-29,monthly_review,0.01311668,0.00525254,0.00655834,False,518880.SS:0.1111;511010.SS:0.8889,518880.SS:0.1098;511010.SS:0.8836
2022-08-31,monthly_review,0.01302289,0.00468219,0.00651144,False,518880.SS:0.1111;511010.SS:0.8889,518880.SS:0.1093;511010.SS:0.8842
2022-09-01,execution,0.00002707,0.00001354,0.00001354,False,511010.SS:1.0000,511010.SS:1.0000
2022-09-30,monthly_review,0.00002723,0.00001361,0.00001361,False,511010.SS:1.0000,511010.SS:1.0000
2022-10-10,execution,0.00670997,0.00335499,0.00330238,False,518880.SS:0.1111;511010.SS:0.8889,518880.SS:0.1112;511010.SS:0.8855
2022-10-31,monthly_review,0.00657473,0.00274746,0.00328737,False,518880.SS:0.1111;511010.SS:0.8889,518880.SS:0.1106;511010.SS:0.8861
2022-11-01,execution,0.00363302,0.00179362,0.00002289,False,513500.SS:0.1111;518880.SS:0.1111;511010.SS:0.7778,513500.SS:0.1096;518880.SS:0.1108;511010.SS:0.7796
2022-11-30,monthly_review,0.00748317,0.00371867,0.00002292,False,513500.SS:0.1111;518880.SS:0.1111;511010.SS:0.7778,513500.SS:0.1108;518880.SS:0.1148;511010.SS:0.7744
2022-12-01,execution,0.00212712,0.00106356,0.00004309,False,510500.SS:0.1111;513500.SS:0.1111;513520.SS:0.1111;513030.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.3333,510500.SS:0.1113;513500.SS:0.1112;513520.SS:0.1112;513030.SS:0.1111;518880.SS:0.1112;159980.SZ:0.1100;511010.SS:0.3339
2022-12-30,monthly_review,0.03397348,0.00872744,0.00004397,False,510500.SS:0.1111;513500.SS:0.1111;513520.SS:0.1111;513030.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.3333,510500.SS:0.1080;513500.SS:0.1045;513520.SS:0.1063;513030.SS:0.1087;518880.SS:0.1144;159980.SZ:0.1161;511010.SS:0.3421
2023-01-03,execution,0.00877536,0.00437740,0.00425256,False,159920.SZ:0.1111;513030.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.5556,159920.SZ:0.1111;513030.SS:0.1111;518880.SS:0.1112;159980.SZ:0.1111;511010.SS:0.5512
2023-01-31,monthly_review,0.03021494,0.01510747,0.00417718,False,159920.SZ:0.1111;513030.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.5556,159920.SZ:0.1145;513030.SS:0.1163;518880.SS:0.1115;159980.SZ:0.1131;511010.SS:0.5404
2023-02-01,execution,0.00395193,0.00187244,0.00178387,False,510300.SS:0.1111;510500.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.2222,510300.SS:0.1112;510500.SS:0.1110;159920.SZ:0.1112;513520.SS:0.1111;513030.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.2203
