date,observation_type,total_absolute_weight_deviation,maximum_asset_weight_deviation,cash_residual,materially_off_target,intended_positions,actual_positions
2018-08-31,monthly_review,0.30165672,0.14285714,0.14135310,True,513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;513030.SS:0.1429;511010.SS:0.4286,513500.SS:0.1469;513100.SS:0.1483;159920.SZ:0.1393;511010.SS:0.4241
2018-09-03,execution,0.00232354,0.00116177,0.00090138,False,513500.SS:0.1429;513100.SS:0.1429;511010.SS:0.7143,513500.SS:0.1430;513100.SS:0.1430;511010.SS:0.7131
2018-09-28,monthly_review,0.00414103,0.00207051,0.00089692,False,513500.SS:0.1429;513100.SS:0.1429;511010.SS:0.7143,513500.SS:0.1440;513100.SS:0.1429;511010.SS:0.7122
2018-10-31,monthly_review,0.03387337,0.01602162,0.00091506,False,513500.SS:0.1429;513100.SS:0.1429;511010.SS:0.7143,513500.SS:0.1371;513100.SS:0.1316;511010.SS:0.7303
2018-11-01,execution,0.28590338,0.14285714,0.14049906,True,513500.SS:0.1429;513100.SS:0.1429;518880.SS:0.1429;511010.SS:0.5714,513500.SS:0.1428;513100.SS:0.1428;511010.SS:0.5739
2018-11-30,monthly_review,0.28873356,0.14285714,0.14021453,True,513500.SS:0.1429;513100.SS:0.1429;518880.SS:0.1429;511010.SS:0.5714,513500.SS:0.1439;513100.SS:0.1413;511010.SS:0.5745
2018-12-28,monthly_review,0.33486274,0.14285714,0.14309964,True,513500.SS:0.1429;513100.SS:0.1429;518880.SS:0.1429;511010.SS:0.5714,513500.SS:0.1314;513100.SS:0.1298;511010.SS:0.5958
2019-01-02,execution,0.00633474,0.00316737,0.00310984,False,518880.SS:0.1429;511010.SS:0.8571,518880.SS:0.1429;511010.SS:0.8540
2019-01-31,monthly_review,0.00619887,0.00267886,0.00309943,False,518880.SS:0.1429;511010.SS:0.8571,518880.SS:0.1424;511010.SS:0.8545
2019-02-01,execution,0.28582104,0.14285714,0.14006623,True,159920.SZ:0.1429;518880.SS:0.1429;511010.SS:0.7143,518880.SS:0.1428;511010.SS:0.7171
2019-02-28,monthly_review,0.28677852,0.14285714,0.14053290,True,159920.SZ:0.1429;518880.SS:0.1429;511010.SS:0.7143,518880.SS:0.1423;511010.SS:0.7171
2019-03-01,execution,0.00636196,0.00318098,0.00209969,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;159920.SZ:0.1429;518880.SS:0.1429;511010.SS:0.2857,510300.SS:0.1431;510500.SS:0.1431;513500.SS:0.1431;159920.SZ:0.1430;518880.SS:0.1430;511010.SS:0.2825
2019-03-29,monthly_review,0.02951197,0.01050193,0.00205675,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;159920.SZ:0.1429;518880.SS:0.1429;511010.SS:0.2857,510300.SS:0.1451;510500.SS:0.1534;513500.SS:0.1417;159920.SZ:0.1418;518880.SS:0.1382;511010.SS:0.2778
2019-04-01,execution,0.00380457,0.00190228,0.00154597,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;518880.SS:0.1429;511010.SS:0.1429,510300.SS:0.1430;510500.SS:0.1430;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;518880.SS:0.1429;511010.SS:0.1410
2019-04-30,monthly_review,0.03800099,0.01198595,0.00154134,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;518880.SS:0.1429;511010.SS:0.1429,510300.SS:0.1399;510500.SS:0.1309;513500.SS:0.1490;513100.SS:0.1536;159920.SZ:0.1435;518880.SS:0.1419;511010.SS:0.1397
2019-05-06,execution,0.28597849,0.14285714,0.14288018,True,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;513030.SS:0.1429;518880.SS:0.1429,510300.SS:0.1428;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1428;518880.SS:0.1429
2019-05-31,monthly_review,0.31103558,0.14285714,0.14531072,True,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;513030.SS:0.1429;518880.SS:0.1429,510300.SS:0.1436;510500.SS:0.1455;513500.SS:0.1410;513100.SS:0.1371;159920.SZ:0.1378;518880.SS:0.1497
2019-06-03,execution,0.01412018,0.00706009,0.00659303,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;518880.SS:0.1429;511010.SS:0.2857,510300.SS:0.1430;510500.SS:0.1430;513500.SS:0.1429;513100.SS:0.1429;518880.SS:0.1429;511010.SS:0.2787
2019-06-28,monthly_review,0.04015147,0.01755924,0.00633558,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;518880.SS:0.1429;511010.SS:0.2857,510300.SS:0.1457;510500.SS:0.1403;513500.SS:0.1458;513100.SS:0.1471;518880.SS:0.1465;511010.SS:0.2682
2019-07-01,execution,0.00257355,0.00125973,0.00091321,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;513030.SS:0.1429;518880.SS:0.1429,510300.SS:0.1429;510500.SS:0.1428;513500.SS:0.1430;513100.SS:0.1430;159920.SZ:0.1430;513030.SS:0.1429;518880.SS:0.1416
2019-07-31,monthly_review,0.02866067,0.00533944,0.00091650,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;513030.SS:0.1429;518880.SS:0.1429,510300.SS:0.1413;510500.SS:0.1386;513500.SS:0.1462;513100.SS:0.1476;159920.SZ:0.1382;513030.SS:0.1389;518880.SS:0.1482
2019-08-30,monthly_review,0.05538498,0.02076056,0.00091264,True,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;513030.SS:0.1429;518880.SS:0.1429,510300.SS:0.1394;510500.SS:0.1377;513500.SS:0.1454;513100.SS:0.1463;159920.SZ:0.1305;513030.SS:0.1361;518880.SS:0.1636
2019-09-02,execution,0.00355209,0.00168740,0.00156560,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;513030.SS:0.1429;518880.SS:0.1429;511010.SS:0.1429,510300.SS:0.1428;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1428;513030.SS:0.1429;518880.SS:0.1430;511010.SS:0.1412
2019-09-30,monthly_review,0.01592726,0.00395269,0.00156822,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;513030.SS:0.1429;518880.SS:0.1429;511010.SS:0.1429,510300.SS:0.1417;510500.SS:0.1409;513500.SS:0.1451;513100.SS:0.1430;513030.SS:0.1468;518880.SS:0.1391;511010.SS:0.1417
2019-10-31,monthly_review,0.03314292,0.00945198,0.00154250,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;513030.SS:0.1429;518880.SS:0.1429;511010.SS:0.1429,510300.SS:0.1422;510500.SS:0.1383;513500.SS:0.1449;513100.SS:0.1464;513030.SS:0.1523;518880.SS:0.1355;511010.SS:0.1389
2019-11-01,execution,0.00339181,0.00167748,0.00142051,False,510300.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;513030.SS:0.1429;518880.SS:0.1429;511010.SS:0.2857,510300.SS:0.1430;513500.SS:0.1428;513100.SS:0.1429;513030.SS:0.1429;518880.SS:0.1430;511010.SS:0.2840
2019-11-29,monthly_review,0.02527882,0.00598036,0.00141349,False,510300.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;513030.SS:0.1429;518880.SS:0.1429;511010.SS:0.2857,510300.SS:0.1374;513500.SS:0.1481;513100.SS:0.1488;513030.SS:0.1427;518880.SS:0.1371;511010.SS:0.2844
2019-12-31,monthly_review,0.02812192,0.00699353,0.00351767,False,510300.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;513030.SS:0.1429;518880.SS:0.1429;511010.SS:0.2857,510300.SS:0.1413;513500.SS:0.1464;513100.SS:0.1499;513030.SS:0.1401;518880.SS:0.1387;511010.SS:0.2801
2020-01-02,execution,0.01045505,0.00520592,0.00473083,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;513030.SS:0.1429;518880.SS:0.1429,510300.SS:0.1428;510500.SS:0.1430;513500.SS:0.1430;513100.SS:0.1429;159920.SZ:0.1429;513030.SS:0.1429;518880.SS:0.1377
2020-01-23,monthly_review,0.03154303,0.01011292,0.00471618,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;513030.SS:0.1429;518880.SS:0.1429,510300.SS:0.1371;510500.SS:0.1426;513500.SS:0.1438;513100.SS:0.1530;159920.SZ:0.1385;513030.SS:0.1407;518880.SS:0.1397
2020-02-28,monthly_review,0.05225576,0.00913209,0.00480475,True,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;159920.SZ:0.1429;513030.SS:0.1429;518880.SS:0.1429,510300.SS:0.1375;510500.SS:0.1476;513500.SS:0.1385;513100.SS:0.1520;159920.SZ:0.1339;513030.SS:0.1354;518880.SS:0.1503
2020-03-02,execution,0.00579925,0.00285618,0.00244416,False,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;518880.SS:0.1429;511010.SS:0.2857,510300.SS:0.1428;510500.SS:0.1430;513500.SS:0.1429;513100.SS:0.1430;518880.SS:0.1430;511010.SS:0.2829
2020-03-31,monthly_review,0.06880214,0.01999853,0.00261068,True,510300.SS:0.1429;510500.SS:0.1429;513500.SS:0.1429;513100.SS:0.1429;518880.SS:0.1429;511010.SS:0.2857,510300.SS:0.1373;510500.SS:0.1359;513500.SS:0.1301;513100.SS:0.1336;518880.SS:0.1546;511010.SS:0.3057
2020-04-01,execution,0.01024698,0.00511719,0.00497649,False,513100.SS:0.1429;518880.SS:0.1429;511010.SS:0.7143,513100.SS:0.1430;518880.SS:0.1429;511010.SS:0.7092
2020-04-30,monthly_review,0.05453966,0.02726983,0.00470626,True,513100.SS:0.1429;518880.SS:0.1429;511010.SS:0.7143,513100.SS:0.1648;518880.SS:0.1434;511010.SS:0.6870
2020-05-06,execution,0.25012144,0.12500000,0.12405228,True,510300.SS:0.1250;510500.SS:0.1250;513100.SS:0.1250;518880.SS:0.1250;511010.SS:0.5000,510300.SS:0.1249;513100.SS:0.1250;518880.SS:0.1250;511010.SS:0.5009
2020-05-29,monthly_review,0.26077986,0.12500000,0.12495383,True,510300.SS:0.1250;510500.SS:0.1250;513100.SS:0.1250;518880.SS:0.1250;511010.SS:0.5000,510300.SS:0.1242;513100.SS:0.1253;518880.SS:0.1301;511010.SS:0.4954
2020-06-01,execution,0.00246239,0.00113026,0.00099769,False,510500.SS:0.1250;513500.SS:0.1250;513100.SS:0.1250;513520.SS:0.1250;518880.SS:0.1250;511010.SS:0.3750,510500.SS:0.1251;513500.SS:0.1251;513100.SS:0.1249;513520.SS:0.1251;518880.SS:0.1250;511010.SS:0.3739
2020-06-30,monthly_review,0.01735411,0.00701680,0.00099587,False,510500.SS:0.1250;513500.SS:0.1250;513100.SS:0.1250;513520.SS:0.1250;518880.SS:0.1250;511010.SS:0.3750,510500.SS:0.1318;513500.SS:0.1236;513100.SS:0.1256;513520.SS:0.1247;518880.SS:0.1253;511010.SS:0.3680
2020-07-01,execution,0.25038871,0.12500000,0.12500108,True,510300.SS:0.1250;510500.SS:0.1250;513500.SS:0.1250;513100.SS:0.1250;513520.SS:0.1250;513030.SS:0.1250;518880.SS:0.1250;511010.SS:0.1250,510300.SS:0.1251;510500.SS:0.1249;513500.SS:0.1250;513100.SS:0.1249;513520.SS:0.1250;518880.SS:0.1250;511010.SS:0.1250
2020-07-31,monthly_review,0.27687130,0.12500000,0.11921786,True,510300.SS:0.1250;510500.SS:0.1250;513500.SS:0.1250;513100.SS:0.1250;513520.SS:0.1250;513030.SS:0.1250;518880.SS:0.1250;511010.SS:0.1250,510300.SS:0.1327;510500.SS:0.1340;513500.SS:0.1246;513100.SS:0.1234;513520.SS:0.1198;518880.SS:0.1276;511010.SS:0.1188
2020-08-31,monthly_review,0.30527220,0.12500000,0.11338349,True,510300.SS:0.1250;510500.SS:0.1250;513500.SS:0.1250;513100.SS:0.1250;513520.SS:0.1250;513030.SS:0.1250;518880.SS:0.1250;511010.SS:0.1250,510300.SS:0.1295;510500.SS:0.1292;513500.SS:0.1291;513100.SS:0.1514;513520.SS:0.1169;518880.SS:0.1186;511010.SS:0.1118
2020-09-30,monthly_review,0.28344250,0.12500000,0.11875796,True,510300.SS:0.1250;510500.SS:0.1250;513500.SS:0.1250;513100.SS:0.1250;513520.SS:0.1250;513030.SS:0.1250;518880.SS:0.1250;511010.SS:0.1250,510300.SS:0.1293;510500.SS:0.1259;513500.SS:0.1235;513100.SS:0.1428;513520.SS:0.1227;518880.SS:0.1198;511010.SS:0.1173
2020-10-30,monthly_review,0.28435364,0.12500000,0.12068227,True,510300.SS:0.1250;510500.SS:0.1250;513500.SS:0.1250;513100.SS:0.1250;513520.SS:0.1250;513030.SS:0.1250;518880.SS:0.1250;511010.SS:0.1250,510300.SS:0.1345;510500.SS:0.1265;513500.SS:0.1210;513100.SS:0.1354;513520.SS:0.1229;518880.SS:0.1194;511010.SS:0.1195
2020-11-02,execution,0.01072553,0.00525032,0.00509706,False,510300.SS:0.1111;510500.SS:0.1111;513100.SS:0.1111;513520.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.3333,510300.SS:0.1110;510500.SS:0.1111;513100.SS:0.1112;513520.SS:0.1111;518880.SS:0.1112;159980.SZ:0.1111;511010.SS:0.3281
2020-11-30,monthly_review,0.05496702,0.01507261,0.00496047,True,510300.SS:0.1111;510500.SS:0.1111;513100.SS:0.1111;513520.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.3333,510300.SS:0.1136;510500.SS:0.1116;513100.SS:0.1099;513520.SS:0.1224;518880.SS:0.0999;159980.SZ:0.1195;511010.SS:0.3183
2020-12-01,execution,0.00643153,0.00321576,0.00251516,False,510300.SS:0.1111;510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.1111,510300.SS:0.1113;510500.SS:0.1112;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1112;513520.SS:0.1112;513030.SS:0.1112;159980.SZ:0.1112;511010.SS:0.1079
2020-12-31,monthly_review,0.01747461,0.00413166,0.00247916,False,510300.SS:0.1111;510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.1111,510300.SS:0.1128;510500.SS:0.1089;513500.SS:0.1113;513100.SS:0.1098;159920.SZ:0.1115;513520.SS:0.1120;513030.SS:0.1142;159980.SZ:0.1100;511010.SS:0.1070
2021-01-29,monthly_review,0.02248684,0.00407364,0.00402026,False,510300.SS:0.1111;510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.1111,510300.SS:0.1143;510500.SS:0.1087;513500.SS:0.1109;513100.SS:0.1087;159920.SZ:0.1152;513520.SS:0.1101;513030.SS:0.1102;159980.SZ:0.1107;511010.SS:0.1072
2021-02-26,monthly_review,0.04058906,0.01152364,0.00392616,False,510300.SS:0.1111;510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.1111,510300.SS:0.1112;510500.SS:0.1067;513500.SS:0.1104;513100.SS:0.1042;159920.SZ:0.1154;513520.SS:0.1116;513030.SS:0.1092;159980.SZ:0.1226;511010.SS:0.1048
2021-03-31,monthly_review,0.04806111,0.00606651,0.00392940,False,510300.SS:0.1111;510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.1111,510300.SS:0.1055;510500.SS:0.1050;513500.SS:0.1163;513100.SS:0.1063;159920.SZ:0.1141;513520.SS:0.1095;513030.SS:0.1171;159980.SZ:0.1171;511010.SS:0.1052
2021-04-01,execution,0.01339524,0.00654221,0.00661243,False,510300.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.2222,510300.SS:0.1112;513500.SS:0.1111;513100.SS:0.1110;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.2157
2021-04-30,monthly_review,0.03623020,0.00948254,0.00648505,False,510300.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.2222,510300.SS:0.1094;513500.SS:0.1137;513100.SS:0.1135;159920.SZ:0.1078;513520.SS:0.1075;513030.SS:0.1115;159980.SZ:0.1174;511010.SS:0.2127
2021-05-06,execution,0.00226321,0.00096281,0.00078898,False,510300.SS:0.1111;510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.1111,510300.SS:0.1111;510500.SS:0.1110;513500.SS:0.1112;513100.SS:0.1112;159920.SZ:0.1112;513520.SS:0.1112;513030.SS:0.1111;159980.SZ:0.1112;511010.SS:0.1101
2021-05-31,monthly_review,0.02125260,0.00530026,0.00078389,False,510300.SS:0.1111;510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.1111,510300.SS:0.1164;510500.SS:0.1147;513500.SS:0.1090;513100.SS:0.1096;159920.SZ:0.1106;513520.SS:0.1061;513030.SS:0.1118;159980.SZ:0.1114;511010.SS:0.1097
2021-06-30,monthly_review,0.02730920,0.00606482,0.00077556,False,510300.SS:0.1111;510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.1111,510300.SS:0.1134;510500.SS:0.1153;513500.SS:0.1114;513100.SS:0.1172;159920.SZ:0.1104;513520.SS:0.1054;513030.SS:0.1103;159980.SZ:0.1068;511010.SS:0.1091
2021-07-30,monthly_review,0.04944368,0.01074575,0.00078621,False,510300.SS:0.1111;510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.1111,510300.SS:0.1066;510500.SS:0.1169;513500.SS:0.1157;513100.SS:0.1206;159920.SZ:0.1004;513520.SS:0.1022;513030.SS:0.1106;159980.SZ:0.1145;511010.SS:0.1117
2021-08-02,execution,0.00174358,0.00085363,0.00058240,False,510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.4444,510500.SS:0.1113;513500.SS:0.1111;513100.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.4436
2021-08-31,monthly_review,0.02010812,0.00853175,0.00057295,False,510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.4444,510500.SS:0.1158;513500.SS:0.1124;513100.SS:0.1147;513030.SS:0.1109;159980.SZ:0.1098;511010.SS:0.4359
2021-09-30,monthly_review,0.01084970,0.00426668,0.00058344,False,510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;513030.SS:0.1111;159980.SZ:0.1111;511010.SS:0.4444,510500.SS:0.1154;513500.SS:0.1104;513100.SS:0.1105;513030.SS:0.1074;159980.SZ:0.1107;511010.SS:0.4450
2021-10-08,execution,0.01344923,0.00644268,0.00672462,False,510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159980.SZ:0.1111;511010.SS:0.5556,510500.SS:0.1109;513500.SS:0.1111;513100.SS:0.1111;159980.SZ:0.1111;511010.SS:0.5491
2021-10-29,monthly_review,0.02592365,0.01084977,0.00669536,False,510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159980.SZ:0.1111;511010.SS:0.5556,510500.SS:0.1096;513500.SS:0.1138;513100.SS:0.1147;159980.SZ:0.1105;511010.SS:0.5447
2021-11-30,monthly_review,0.03300669,0.01438826,0.00660720,False,510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159980.SZ:0.1111;511010.SS:0.5556,510500.SS:0.1115;513500.SS:0.1135;513100.SS:0.1182;159980.SZ:0.1090;511010.SS:0.5412
2021-12-31,monthly_review,0.03537347,0.01768673,0.00651760,False,510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159980.SZ:0.1111;511010.SS:0.5556,510500.SS:0.1116;513500.SS:0.1156;513100.SS:0.1169;159980.SZ:0.1115;511010.SS:0.5379
2022-01-28,monthly_review,0.03815267,0.00808411,0.00673316,False,510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159980.SZ:0.1111;511010.SS:0.5556,510500.SS:0.1030;513500.SS:0.1077;513100.SS:0.1035;159980.SZ:0.1190;511010.SS:0.5600
2022-02-07,execution,0.00952864,0.00474946,0.00476432,False,159980.SZ:0.1111;511010.SS:0.8889,159980.SZ:0.1111;511010.SS:0.8841
2022-02-28,monthly_review,0.01395787,0.00697893,0.00476503,False,159980.SZ:0.1111;511010.SS:0.8889,159980.SZ:0.1133;511010.SS:0.8819
2022-03-01,execution,0.00196541,0.00098271,0.00088536,False,518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.7778,518880.SS:0.1112;159980.SZ:0.1112;511010.SS:0.7768
2022-03-31,monthly_review,0.01604511,0.00802256,0.00087608,False,518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.7778,518880.SS:0.1114;159980.SZ:0.1180;511010.SS:0.7698
2022-04-01,execution,0.00090935,0.00040095,0.00036740,False,513500.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.6667,513500.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1112;511010.SS:0.6663
2022-04-29,monthly_review,0.00587799,0.00266964,0.00036677,False,513500.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.6667,513500.SS:0.1084;518880.SS:0.1134;159980.SZ:0.1114;511010.SS:0.6664
2022-05-05,execution,0.01124268,0.00561620,0.00558596,False,518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.7778,518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.7722
2022-05-31,monthly_review,0.01119702,0.00326846,0.00559851,False,518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.7778,518880.SS:0.1099;159980.SZ:0.1078;511010.SS:0.7766
2022-06-30,monthly_review,0.03203577,0.01484621,0.00568593,False,518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.7778,518880.SS:0.1099;159980.SZ:0.0963;511010.SS:0.7881
2022-07-01,execution,0.00896459,0.00448230,0.00439522,False,518880.SS:0.1111;511010.SS:0.8889,518880.SS:0.1112;511010.SS:0.8844
2022-07-29,monthly_review,0.00876358,0.00310372,0.00438179,False,518880.SS:0.1111;511010.SS:0.8889,518880.SS:0.1098;511010.SS:0.8858
2022-08-31,monthly_review,0.00870077,0.00254689,0.00435038,False,518880.SS:0.1111;511010.SS:0.8889,518880.SS:0.1093;511010.SS:0.8863
2022-09-01,execution,0.01059199,0.00529600,0.00529600,False,511010.SS:1.0000,511010.SS:0.9947
2022-09-30,monthly_review,0.01065262,0.00532631,0.00532631,False,511010.SS:1.0000,511010.SS:0.9947
2022-10-10,execution,0.00251088,0.00125544,0.00115071,False,518880.SS:0.1111;511010.SS:0.8889,518880.SS:0.1112;511010.SS:0.8876
2022-10-31,monthly_review,0.00229093,0.00065620,0.00114547,False,518880.SS:0.1111;511010.SS:0.8889,518880.SS:0.1106;511010.SS:0.8882
2022-11-01,execution,0.22281118,0.11111111,0.10842876,True,513500.SS:0.1111;518880.SS:0.1111;511010.SS:0.7778,518880.SS:0.1108;511010.SS:0.7808
2022-11-30,monthly_review,0.22509442,0.11111111,0.10867922,True,513500.SS:0.1111;518880.SS:0.1111;511010.SS:0.7778,518880.SS:0.1150;511010.SS:0.7763
2022-12-01,execution,0.22222222,0.11111111,0.10900202,True,510500.SS:0.1111;513500.SS:0.1111;513520.SS:0.1111;513030.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.3333,510500.SS:0.1112;513500.SS:0.1112;513520.SS:0.1111;513030.SS:0.1111;518880.SS:0.1112;511010.SS:0.3351
2022-12-30,monthly_review,0.25328039,0.11111111,0.11164704,True,510500.SS:0.1111;513500.SS:0.1111;513520.SS:0.1111;513030.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.3333,510500.SS:0.1083;513500.SS:0.1049;513520.SS:0.1066;513030.SS:0.1091;518880.SS:0.1148;511010.SS:0.3447
2023-01-03,execution,0.01102605,0.00550998,0.00528884,False,159920.SZ:0.1111;513030.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.5556,159920.SZ:0.1111;513030.SS:0.1112;518880.SS:0.1112;159980.SZ:0.1112;511010.SS:0.5500
2023-01-31,monthly_review,0.03244111,0.01622056,0.00519508,False,159920.SZ:0.1111;513030.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.5556,159920.SZ:0.1145;513030.SS:0.1163;518880.SS:0.1115;159980.SZ:0.1132;511010.SS:0.5393
2023-02-01,execution,0.22240770,0.11111111,0.11086420,True,510300.SS:0.1111;510500.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.2222,510300.SS:0.1111;510500.SS:0.1113;159920.SZ:0.1111;513030.SS:0.1111;518880.SS:0.1112;159980.SZ:0.1111;511010.SS:0.2221
2023-02-28,monthly_review,0.24416021,0.11111111,0.11268317,True,510300.SS:0.1111;510500.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1111;511010.SS:0.2222,510300.SS:0.1097;510500.SS:0.1131;159920.SZ:0.1053;513030.SS:0.1149;518880.SS:0.1109;159980.SZ:0.1075;511010.SS:0.2259
2023-03-01,execution,0.00620413,0.00310206,0.00256097,False,510300.SS:0.1111;510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1111,510300.SS:0.1111;510500.SS:0.1113;513500.SS:0.1112;513100.SS:0.1112;159920.SZ:0.1112;513520.SS:0.1112;513030.SS:0.1112;518880.SS:0.1111;159980.SZ:0.1080
2023-03-31,monthly_review,0.03395795,0.00746179,0.00251924,False,510300.SS:0.1111;510500.SS:0.1111;513500.SS:0.1111;513100.SS:0.1111;159920.SZ:0.1111;513520.SS:0.1111;513030.SS:0.1111;518880.SS:0.1111;159980.SZ:0.1111,510300.SS:0.1074;510500.SS:0.1086;513500.SS:0.1108;513100.SS:0.1165;159920.SZ:0.1081;513520.SS:0.1140;513030.SS:0.1122;518880.SS:0.1162;159980.SZ:0.1036
